SAL_CODE_2021,SAL_NAME_2021,IRSD_Score,IRSAD_Score,IER_Score,IEO_Score,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_hhd_inc_weekly,Average_household_size,Tot_P_P,Income_to_Mortgage_Ratio,Rent_to_Income_Ratio,Working_Age_Share,Senior_Share,Diversity_Share,Estimated_Property_Price,Estimated_Gross_Yield_Pct,ROI_Proxy_Score,Realistic_ROI_Target,ROI_Rank,Top20_Flag
21315,Keilor Downs,965.9365472,959.293019,994.2218756,950.3629228,43.0,1733.0,586.0,360.0,1558.0,2.8,9857.0,3.8927524523946913,0.23106546854942234,0.3602515978492442,0.22156842852794967,0.4486659226945318,282953.10683038563,6.615937251829357,0.1764965497970165,0.21076834812104275,822,1
21316,Keilor East,1036.23594,1031.332274,1037.247277,1017.730171,43.0,2167.0,759.0,406.0,1911.0,2.6,15078.0,3.818472542685741,0.21245421245421245,0.38009019763894414,0.22841225626740946,0.3116792678074015,353813.8387198186,5.966979719161965,0.20110960213146872,0.13861266165291164,6798,0
21317,Keilor Lodge,1059.247198,1035.989472,1074.21145,1009.511683,44.0,1993.0,771.0,421.0,2198.0,2.9,1668.0,4.775383843452082,0.19153776160145586,0.37050359712230213,0.17625899280575538,0.29136690647482016,325404.23653373256,6.727632139396131,0.20418063100512934,0.15321801999448229,5003,0
21318,Keilor North,1127.097399,1099.830295,1168.325092,1022.848825,60.0,1975.0,662.0,300.0,1406.0,2.6,67.0,3.082521518987342,0.21337126600284495,0.23880597014925373,0.29850746268656714,0.43283582089552236,322465.3121696547,4.837729644481129,0.20608714211280046,0.18473337410995228,2112,1
21319,Keilor Park,1000.428974,977.6751359,1007.214092,953.0724248,44.0,1801.0,645.0,392.0,1468.0,2.6,2684.0,3.5293947806774018,0.2670299727520436,0.37257824143070045,0.2581967213114754,0.31110283159463487,294055.7099835687,6.93201978670607,0.1852703209059442,0.13268317845573824,7481,0
21320,Kellalac,1052.985887,1027.892973,1062.612517,1026.773335,53.0,0.0,966.0,79.0,1875.0,2.0,13.0,inf,0.042133333333333335,0.5384615384615384,0.3076923076923077,0.0,0.0,inf,,,,0
21321,Kelvin View,1038.809579,1015.789564,1046.314514,1042.228873,44.0,1556.0,850.0,300.0,2125.0,2.8,76.0,5.913399742930591,0.1411764705882353,0.34210526315789475,0.35526315789473684,0.05263157894736842,254053.68391695328,6.140434478052848,0.18397702091033633,0.1295641913035868,7826,0
21322,Kenley,969.4960692,969.1444333,976.764019,951.3948061,35.0,1000.0,812.0,73.0,2562.0,3.4,64.0,11.09346,0.02849336455893833,0.65625,0.078125,0.640625,163273.57578210364,2.3249322383102227,0.1437725075993487,0.12524111516842865,8315,0
21323,Kenmare (Vic.),1085.358153,1054.583805,1062.547054,1042.048475,81.0,0.0,1437.0,0.0,1999.0,1.7,3.0,inf,0.0,1.0,1.6666666666666667,0.0,0.0,,,,,0
21324,Kennedys Creek,1041.302842,1027.819577,1068.509221,1026.50205,45.0,2100.0,700.0,120.0,1708.0,2.4,44.0,3.5217333333333336,0.0702576112412178,0.4772727272727273,0.13636363636363635,0.0,342874.50914241764,1.8199078186381394,0.16499267217649613,0.15463450359164668,4846,0
21325,Kennett River,1075.745262,1049.621726,1055.542535,1032.776753,41.0,1387.0,966.0,320.0,1812.0,2.3,74.0,5.656784426820476,0.17660044150110377,0.3918918918918919,0.10810810810810811,0.060810810810810814,226460.44960977777,7.34786141627511,0.19533889576110322,0.19418345328771944,1519,1
21326,Kennington,990.7682889,980.930206,942.1732806,1015.754153,42.0,1400.0,744.0,290.0,1371.0,2.2,5880.0,4.2403071428571435,0.21152443471918309,0.3486394557823129,0.2511904761904762,0.1096938775510204,228583.0060949451,6.597165842563254,0.1735754197720279,0.16198533863030393,4079,0
21327,Kensington (Vic.),1043.905895,1097.048049,949.7888032,1145.905825,35.0,2162.0,1246.0,416.0,2216.0,2.1,10745.0,4.4381498612395935,0.18772563176895307,0.5604467194043742,0.10200093066542577,0.27878082829222894,352997.47084090806,6.128089232047018,0.21962916121262,0.2144220696150952,712,1
21328,Kerang,918.8353986,895.0635367,930.6186289,906.5207557,51.0,1000.0,573.0,200.0,1006.0,2.1,3960.0,4.355980000000001,0.1988071570576541,0.29318181818181815,0.3101010101010101,0.04027777777777778,163273.57578210364,6.369677365233486,0.13991026447014288,0.12659255075315926,8170,0
21329,Kerang East,988.1408194,979.7786935,1019.189356,1014.814664,49.0,1700.0,410.0,180.0,1042.0,2.6,44.0,2.654035294117647,0.1727447216890595,0.2727272727272727,0.18181818181818182,0.056818181818181816,277565.0788295762,3.3721821345353753,0.15973678548060619,0.1269100513906981,8130,0
21330,Kergunyah,1083.306185,1047.056277,1062.16893,1006.071806,50.0,1668.0,847.0,115.0,1593.0,2.4,232.0,4.135305755395684,0.07219083490269931,0.35344827586206895,0.21120689655172414,0.05172413793103448,272340.3244045489,2.19578206535327,0.16943836175680865,0.133301417144347,7396,0
21331,Kergunyah South,1048.685201,1033.742659,1079.175712,1041.793258,48.0,4333.0,912.0,400.0,1812.0,2.6,76.0,1.8107454419570737,0.22075055187637968,0.2894736842105263,0.13157894736842105,0.0,707464.403863855,2.940077251434797,0.2010054357934383,0.16271827922717388,3993,0
21332,Kernot,1060.606259,1016.784828,1083.291641,991.1321359,44.0,2167.0,762.0,140.0,1875.0,2.5,118.0,3.746538994000923,0.07466666666666667,0.4067796610169492,0.1271186440677966,0.03389830508474576,353813.8387198186,2.057579213504126,0.16455059401083613,0.1399812463287354,6638,0
21333,Kerrie,1074.307231,1083.405605,1104.497111,1095.113243,56.0,4000.0,825.0,210.0,1791.0,2.4,83.0,1.9387575,0.11725293132328309,0.27710843373493976,0.27710843373493976,0.06626506024096386,653094.3031284146,1.6720403083737905,0.19069134930446638,0.21990031770421087,553,1
21334,Kerrisdale,1027.86583,1005.147838,1027.376267,1007.41155,59.0,889.0,575.0,138.0,900.0,2.1,86.0,4.383577052868391,0.15333333333333332,0.26744186046511625,0.3023255813953488,0.05813953488372093,145150.20887029014,4.943844074253213,0.16124293637165377,0.18368896980134428,2178,1
21335,Kevington,961.9454737,936.5456459,943.3820338,953.0183163,60.0,984.0,669.0,0.0,833.0,1.6,36.0,3.665538617886179,0.0,0.4444444444444444,0.4166666666666667,0.1527777777777778,160661.19856959,0.0,0.12621337987105744,0.13223720099653713,7530,0
21336,Kew (Vic.),1089.875429,1133.930365,1057.699126,1159.599573,41.0,3000.0,1120.0,476.0,2497.0,2.5,24499.0,3.6040033333333334,0.19062875450540648,0.38507694191599656,0.19368137474998978,0.28490958814645495,489820.727346311,5.053277376418565,0.2367155627322626,0.22047861337494887,539,1
21337,Kew East,1087.426411,1122.675301,1065.411577,1137.180377,41.0,3000.0,1043.0,471.0,2490.0,2.7,6620.0,3.5939,0.1891566265060241,0.3714501510574018,0.17583081570996978,0.27522658610271905,489820.727346311,5.000196731708287,0.2331392302561876,0.19738133279197553,1345,1
21338,Kewell,1062.830009,1013.228385,1058.278215,1031.337332,36.0,800.0,604.0,211.0,1374.0,2.7,57.0,7.436775,0.15356622998544395,0.3157894736842105,0.05263157894736842,0.0,130618.86062568292,8.400012025401661,0.17235160537041364,0.10738503976444899,10087,0
21339,Keysborough,976.8073353,998.8700729,1048.246874,987.8248346,36.0,2167.0,728.0,421.0,1991.0,3.2,30018.0,3.978324873096447,0.21145153189352084,0.42727696715304153,0.1412152708374975,0.5757878606169632,353813.8387198186,6.187434634894549,0.19441495663154923,0.17493287038097866,2852,0
21340,Kialla,1040.946688,1014.116565,1065.669644,992.6114469,38.0,1625.0,846.0,380.0,1998.0,2.9,8667.0,5.323901538461539,0.19019019019019018,0.3790238836967809,0.16695511711088035,0.18685819776162454,265319.5606459184,7.44762276550377,0.19338100921986986,0.17173308572783866,3128,0
21341,Kialla East,1077.300443,1035.308681,1083.145071,1034.688957,40.0,1395.0,825.0,250.0,1850.0,2.7,170.0,5.742293906810036,0.13513513513513514,0.37058823529411766,0.17647058823529413,0.08235294117647059,227766.6382160346,5.707596205406349,0.18295968538247387,0.16530471068468783,3725,0
21342,Kialla West,1063.290839,1022.710905,1073.287787,998.939255,43.0,1664.0,805.0,261.0,2017.0,2.9,415.0,5.248563701923077,0.1294000991571641,0.3204819277108434,0.1493975903614458,0.04216867469879518,271687.2301014205,4.995450097133233,0.18099892818551028,0.17294148318238772,3010,0
21343,Kiata,1031.200456,1024.891522,1049.018536,1072.197833,51.0,2167.0,575.0,0.0,1093.0,2.3,64.0,2.1839824642362715,0.0,0.28125,0.3125,0.0234375,353813.8387198186,0.0,0.14945613377224468,0.17134590862850424,3161,0
21344,Kiewa,1070.989345,1021.650384,1085.376516,985.5123541,41.0,1625.0,897.0,290.0,2131.0,2.8,483.0,5.678295384615384,0.1360863444392304,0.34368530020703936,0.13664596273291926,0.030020703933747412,265319.5606459184,5.683712110516034,0.18428841643748903,0.133100542091976,7422,0
21345,Kilcunda,1054.524592,1016.393029,1037.734653,1008.44749,55.0,1733.0,714.0,315.0,1412.0,2.2,578.0,3.5279630698211193,0.22308781869688385,0.29930795847750863,0.28027681660899656,0.10813148788927336,282953.10683038563,5.788945095350687,0.18598156063182109,0.1264156473506028,8193,0
21346,Killara (Glenelg - Vic.),986.9760006,970.8373893,1010.56976,1024.024608,28.0,414.0,450.0,100.0,999.0,2.0,9.0,10.448478260869566,0.1001001001001001,0.7777777777777778,0.0,0.0,67595.26037379091,7.692847059460734,0.14754029968278085,0.18552204129609243,2064,1
21347,Killara (Wodonga - Vic.),1051.211203,1023.368567,1078.105364,995.5605578,31.0,1733.0,1068.0,400.0,2273.0,2.9,1485.0,5.679221004039238,0.1759788825340959,0.4727272727272727,0.0734006734006734,0.07508417508417509,282953.10683038563,7.351041390921507,0.19827613502753333,0.19333768362402456,1566,1
21348,Killarney (Vic.),1070.54905,1041.672083,1064.060868,1027.099927,50.0,1300.0,783.0,300.0,2071.0,2.6,195.0,6.898023076923077,0.14485755673587639,0.3282051282051282,0.20512820512820512,0.035897435897435895,212255.64851673474,7.349627729115562,0.190786405185148,0.1419661703324501,6406,0
21349,Killawarra (Vic.),1054.240515,1021.627891,1063.118718,1013.067794,48.0,1539.0,889.0,200.0,2087.0,2.7,391.0,5.87180636777128,0.09583133684714902,0.3452685421994885,0.1969309462915601,0.0370843989769821,251278.03312865752,4.138841692809283,0.17320784744195944,0.14888119469251332,5536,0
21350,Killingworth (Vic.),1052.644157,1017.119571,1072.723459,1004.7924,54.0,2296.0,809.0,231.0,1833.0,2.3,156.0,3.45683362369338,0.1260229132569558,0.3141025641025641,0.23076923076923078,0.05128205128205128,374876.12999571,3.2042584306814796,0.17583636396572963,0.14322106556881334,6245,0
21351,Kilmany,1043.684312,1001.346242,1043.03621,962.0903011,45.0,1400.0,658.0,210.0,1399.0,2.5,165.0,4.326907142857143,0.1501072194424589,0.3212121212121212,0.26666666666666666,0.02727272727272727,228583.0060949451,4.777258023925116,0.16910250256148648,0.14054251894252434,6576,0
21352,Kilmore,1005.447122,968.4809203,1022.921902,943.0313727,40.0,1647.0,738.0,340.0,1549.0,2.5,9207.0,4.0723557984213725,0.21949644932214332,0.37091343542956445,0.20397523623330074,0.10323666775279679,268911.5793131247,6.574651803823271,0.1764527442012717,0.16614359433819442,3638,0
21353,Kilmore East,1038.689927,1034.789365,1085.269696,1024.314381,47.0,1871.0,823.0,248.0,1812.0,2.8,450.0,4.193458043826831,0.1368653421633554,0.37555555555555553,0.17333333333333334,0.09333333333333334,305484.8602883159,4.221485800582322,0.1825769561286656,0.24829463671470947,114,1
